id,poi_name,poi_id,verified,country,tweet_text,tweet_lang,text_en,mentions,tweet_date,hashtags,tweet_emoticons,text_hi,tweet_urls,text_es
1460479912033206274,mansukhmandviya,432697203,True,India,RT @narendramodi: Addressing the programme to mark Audit Diwas. https://t.co/3Ow7gJ1Kuh,en,: Addressing the programme to mark Audit Diwas.,['narendramodi'],2021-11-16T05:00:00Z,,,,['https://t.co/3Ow7gJ1Kuh'],
1460468409087533056,mansukhmandviya,432697203,True,India,"Will chair a meeting today with Non-Government Organisations, Civil Society Organisations and development partners to take our Govt’s #HarGharDastak vaccination campaign across the length and breadth of the country.",en,"Will chair a meeting today with Non-Government Organisations, Civil Society Organisations and development partners to take our Govts vaccination campaign across the length and breadth of the country.",,2021-11-16T05:00:00Z,['HarGharDastak'],,,,
1460261233886568455,mansukhmandviya,432697203,True,India,"RT @narendramodi: Tomorrow is a special day for Uttar Pradesh’s growth trajectory. At 1:30 PM, the Purvanchal Expressway will be inaugurate…",en,": Tomorrow is a special day for Uttar Pradeshs growth trajectory. At :30 PM, the Purvanchal Expressway will be inaugurate",['narendramodi'],2021-11-15T15:00:00Z,,"[':3', 'xp']",,,
1460261218057265159,mansukhmandviya,432697203,True,India,"RT @narendramodi: At 10:30 AM tomorrow, I would be taking part in the programme to mark the first Audit Diwas. 

Audit Diwas seeks to highl…",en,": At :30 AM tomorrow, I would be taking part in the programme to mark the first Audit Diwas. Audit Diwas seeks to highl",['narendramodi'],2021-11-15T15:00:00Z,,[':3'],,,
1460261210054541321,mansukhmandviya,432697203,True,India,RT @narendramodi: Glimpses from today's Janjatiya Gaurav Divas Mahasammelan in Bhopal. https://t.co/dTKLdIbsup,hi,,['narendramodi'],2021-11-15T15:00:00Z,,,: Glimpses from today's Janjatiya Gaurav Divas Mahasammelan in Bhopal.,,
1460261199732350978,mansukhmandviya,432697203,True,India,RT @narendramodi: At the redeveloped Rani Kamalapati Railway Station in Bhopal. It is our endeavour to ensure proper facilities to our citi…,en,: At the redeveloped Rani Kamalapati Railway Station in Bhopal. It is our endeavour to ensure proper facilities to our citi,['narendramodi'],2021-11-15T15:00:00Z,,,,,
1460214807278219266,mansukhmandviya,432697203,True,India,"अंग्रेजो के समय की व्यवस्था खत्म!

24 घंटे हो पाएगा Post-mortem 

PM @NarendraModi जी के 'Good Governance' के विचार को आगे बढ़ाते हुए, स्वास्थ्य मंत्रालय ने निर्णय लिया है कि जिन हॉस्पिटल के पास रात को Post-mortem करने की सुविधा है वो अब सूर्यास्त के बाद भी Post-mortem कर पाएँगे।",hi,,['narendramodi'],2021-11-15T12:00:00Z,,,"!24 Post-mortem PM 'Good Governance' , Post-mortem Post-mortem",,
1460195858104795145,mansukhmandviya,432697203,True,India,"नये भारत का नया स्टेशन !

प्रधानमंत्री @NarendraModi जी ने पुनर्विकसित 'रानी कमलापती रेलवे स्टेशन' राष्ट्र को समर्पित किया।

ये बेहतरीन इंफ्रास्ट्रक्चर वाला स्टेशन आधुनिक सुविधाओं से लैस है।

#जनजातीय_गौरव_दिवस https://t.co/GYiiPBSYBg",hi,,['narendramodi'],2021-11-15T11:00:00Z,['जनजातीय_गौरव_दिवस'],,! ' ',,
1460195237188440071,mansukhmandviya,432697203,True,India,RT @narendramodi: Improving railways infrastructure in Bhopal. https://t.co/SWwhd8gt4N,en,: Improving railways infrastructure in Bhopal.,['narendramodi'],2021-11-15T11:00:00Z,,,,['https://t.co/SWwhd8gt4N'],
1460182820639285251,mansukhmandviya,432697203,True,India,"आज जितनी भी कल्याणकारी योजनाएँ केंद्र सरकार बना रही है, उसमें आदिवासी समाज बहुल्य आकांशी ज़िलों को प्राथमिकता दी जा रही है। 

आकांक्षी ज़िलों में 150 से अधिक मेडिकल कॉलेज स्वीकृत किए जा चुके हैं : PM @NarendraModi जी

#जनजातीय_गौरव_दिवस https://t.co/Y1CRcyUDhZ",hi,,['narendramodi'],2021-11-15T10:00:00Z,['जनजातीय_गौरव_दिवस'],,", : PM",,
1460176385188659206,mansukhmandviya,432697203,True,India,"आज @BJP4Gujarat के अध्यक्ष @CRPaatil जी के साथ भावनगर भाजपा कार्यालय के भूमिपूजन कार्यक्रम में भाग लिया।

ये कार्यालय भावनगर में पार्टी के संगठन को मज़बूत करने में अहम भूमिका निभाएगा। https://t.co/0iNMkTj1SG",hi,,"['BJP4Gujarat', 'CRPaatil']",2021-11-15T09:00:00Z,,,,,
1460169602382524418,mansukhmandviya,432697203,True,India,RT @narendramodi: Addressing the Janjatiya Gaurav Divas Mahasammelan in Bhopal. https://t.co/WrVPZrqni0,hi,,['narendramodi'],2021-11-15T09:00:00Z,,,: Addressing the Janjatiya Gaurav Divas Mahasammelan in Bhopal.,['https://t.co/WrVPZrqni0'],
1460151061449216000,mansukhmandviya,432697203,True,India,"RT @narendramodi: It’s a special 15th November. 

We are marking:

Janjatiya Gaurav Divas. 

Statehood Day of Jharkhand. 

Azadi Ka Amrit M…",en,: Its a special th November. We are marking:Janjatiya Gaurav Divas. Statehood Day of Jharkhand. Azadi Ka Amrit M,['narendramodi'],2021-11-15T08:00:00Z,,,,,
1460140262118735874,mansukhmandviya,432697203,True,India,RT @narendramodi: India marks Janjatiya Gaurav Divas today. We recall the great Bhagwan Birsa Munda and reiterate our commitment to ensurin…,en,: India marks Janjatiya Gaurav Divas today. We recall the great Bhagwan Birsa Munda and reiterate our commitment to ensurin,['narendramodi'],2021-11-15T07:00:00Z,,,,,
1460125836011442176,mansukhmandviya,432697203,True,India,"भगवान बिरसा ने समाज को बाहरी दुश्मनों के साथ-साथ भीतर की कमज़ोरियों से लड़ना भी सिखाया था।

इसलिए मैं समझता हूँ #जनजातीय_गौरव_दिवस समाज को सशक्त करने के इस महायज्ञ को याद करने का भी अवसर है : PM @NarendraModi जी https://t.co/PUJFPOKULa",hi,,['narendramodi'],2021-11-15T06:00:00Z,['जनजातीय_गौरव_दिवस'],,- : PM,,
1460123294170959874,mansukhmandviya,432697203,True,India,"RT @Murugan_MoS: "" Abua raj seter jana, maharani raj tundu jana ""

My Tributes to #Bhagwan_Birsa_Munda on his birth anniversary today in @I…",en,": "" Abua raj seter jana, maharani raj tundu jana ""My Tributes to on his birth anniversary today in",['Murugan_MoS'],2021-11-15T06:00:00Z,['Bhagwan_Birsa_Munda'],,,,
1460109350429552644,mansukhmandviya,432697203,True,India,"भगवान बिरसा मुंडा जी ने जनजातीय समुदाय के उत्थान हेतु अपना सर्वस्व अर्पण किया। उनकी जयंती को #जनजातीय_गौरव_दिवस के रूप में मनाना पूरे देश के लिए सम्मान की बात है। PM @NarendraModi जी की सरकार ने जनजातीय समुदायों का सम्मान, अधिकार और अवसर सुनिश्चित किया है। https://t.co/SJuHb9HQof",hi,,['narendramodi'],2021-11-15T05:00:00Z,['जनजातीय_गौरव_दिवस'],,"PM ,",,
1460105403740483585,mansukhmandviya,432697203,True,India,RT @narendramodi: India pays tributes to Bhagwan Birsa Munda. https://t.co/990K6rmlDy,en,: India pays tributes to Bhagwan Birsa Munda.,['narendramodi'],2021-11-15T05:00:00Z,,,,['https://t.co/990K6rmlDy'],
1460056958866636802,mansukhmandviya,432697203,True,India,"आदिवासी समाज के कल्याण में जीवन समर्पित करने वाले व अंग्रेजों के विरुद्ध 'उलगुलान' आंदोलन के सूत्रधार, महान स्वतंत्रता सेनानी भगवान बिरसा मुंडा जी की जयंती पर उन्हें कोटि-कोटि नमन।

उनकी जयंती को #जनजातीय_गौरव_दिवस के रूप में मनाना हम सभी के लिए गौरव का विषय है। https://t.co/mzZa1zOeyI",hi,,,2021-11-15T01:00:00Z,['जनजातीय_गौरव_दिवस'],,"'' , -",,
1459924345292083202,mansukhmandviya,432697203,True,India,"RT @narendramodi: At 3 PM tomorrow, 15th November, the redeveloped Rani Kamalapati Railway Station will be dedicated to the nation. Other i…",en,": At PM tomorrow, th November, the redeveloped Rani Kamalapati Railway Station will be dedicated to the nation. Other i",['narendramodi'],2021-11-14T17:00:00Z,,,,,
1459922651279855621,mansukhmandviya,432697203,True,India,RT @narendramodi: कल दोपहर 1 बजे भोपाल में मुझे ‘जनजातीय गौरव दिवस महासम्मेलन’ में भाग लेने का सुअवसर प्राप्त होगा। इस दौरान ‘राशन आपके…,hi,,['narendramodi'],2021-11-14T17:00:00Z,,,:,,
1459922436170739717,mansukhmandviya,432697203,True,India,RT @narendramodi: भगवान बिरसा मुंडा की जयंती पर मनाए जाने वाले जनजातीय गौरव दिवस के अवसर पर कल देश एक ऐतिहासिक पल का गवाह बनेगा। सुबह 9:45…,hi,,['narendramodi'],2021-11-14T17:00:00Z,,,: :45,,
1459874141843050504,mansukhmandviya,432697203,True,India,"Grit, determination &amp; resolve of the people is on full display as 80% of the eligible population is administered with the 1st dose of #COVID19 vaccine.

This momentous achievement has its roots in Govt's #HarGharDastak campaign, bringing vaccination to each and every home. https://t.co/3N4eDUvxW6",en,"Grit, determination &amp; resolve of the people is on full display as % of the eligible population is administered with the st dose of vaccine.This momentous achievement has its roots in Govt's campaign, bringing vaccination to each and every home.",,2021-11-14T13:00:00Z,"['COVID19', 'HarGharDastak']",,,,
1459793751027585027,mansukhmandviya,432697203,True,India,RT @narendramodi: Fulfilling the aspirations of the people of Tripura. https://t.co/3ZU9tEquH9,en,: Fulfilling the aspirations of the people of Tripura.,['narendramodi'],2021-11-14T08:00:00Z,,,,['https://t.co/3ZU9tEquH9'],
1459780117052407808,mansukhmandviya,432697203,True,India,आज गुजरात के भावनगर में शिहोर तालुक़ा लेउवा पटेल समाज के समूह लग्न समारोह में भाग लिया। कार्यक्रम में बेटी बचाओ - बेटी पढ़ाओ के संदेश को दोहराया और दहेज प्रथा को ख़त्म करने के लिए समाज से आह्वान किया। https://t.co/qEP1SkXlZf,hi,,,2021-11-14T07:00:00Z,,,-,,
1459751489807605762,mansukhmandviya,432697203,True,India,"Heartiest congratulations to all sportspersons who have been conferred with the National Sports and Adventure Awards 2021! 

Our athletes are our pride! Their success will inspire generations of sportspersons. Best wishes to the award winners for their future endeavours. https://t.co/9rDcHblkDl",en,Heartiest congratulations to all sportspersons who have been conferred with the National Sports and Adventure Awards ! Our athletes are our pride! Their success will inspire generations of sportspersons. Best wishes to the award winners for their future endeavours.,,2021-11-14T05:00:00Z,,,,,
1459738478007119872,mansukhmandviya,432697203,True,India,"On #WorldDiabetesDay, let us pledge to increase awareness about the disease and adopt a healthier and more disciplined lifestyle to prevent diabetes. https://t.co/XYGMWtSiLj",en,"On , let us pledge to increase awareness about the disease and adopt a healthier and more disciplined lifestyle to prevent diabetes.",,2021-11-14T04:00:00Z,['WorldDiabetesDay'],,,,
1459735177370898437,mansukhmandviya,432697203,True,India,"RT @narendramodi: It was a delight to meet you @borgebrende and have an insightful interaction with you on several subjects. 

Highlighted…",en,: It was a delight to meet you and have an insightful interaction with you on several subjects. Highlighted,"['narendramodi', 'borgebrende']",2021-11-14T04:00:00Z,,,,,
1459735147796844546,mansukhmandviya,432697203,True,India,"RT @narendramodi: At 1 PM today, the first instalment of Pradhan Mantri Awaas Yojana - Gramin (PMAY-G) would be given to 1.47 lakh benefici…",en,": At PM today, the first instalment of Pradhan Mantri Awaas Yojana - Gramin (PMAY-G) would be given to lakh benefici",['narendramodi'],2021-11-14T04:00:00Z,,,,,
1459553543040364544,mansukhmandviya,432697203,True,India,गुजरात का गौरव बेटी @BhavinaOfficial को महामहिम राष्ट्रपति जी द्वारा टोक्यो पैरालिंपिक में रजत पदक जीतने एवं उनके उत्कृष्ट प्रदर्शन के लिए अर्जुन पुरस्कार से सम्मानित करने पर बधाई एवं भविष्य के लिए उन्हें शुभकामनाएं देता हूं। https://t.co/YNLlDpVp2k,hi,,['BhavinaOfficial'],2021-11-13T16:00:00Z,,,,,
1459496186491006979,mansukhmandviya,432697203,True,India,"RT @himantabiswa: #AssamCovidUpdate 

Assam has crossed 3 cr total vaccinations today ~ 2.04 cr 1st doses &amp; 95.80 lakh 2nd doses.

A solid…",en,: Assam has crossed cr total vaccinations today ~ cr st doses &amp; lakh nd doses.A solid,['himantabiswa'],2021-11-13T12:00:00Z,['AssamCovidUpdate'],,,,
1459448119003803656,mansukhmandviya,432697203,True,India,RT @AmitShah: आजमगढ़ में राज्य विश्वविद्यालय के शिलान्यास के अवसर पर मेरा संबोधन। https://t.co/D4jBLoJUrI,hi,,['AmitShah'],2021-11-13T09:00:00Z,,,:,['https://t.co/D4jBLoJUrI'],
1459401551974440964,mansukhmandviya,432697203,True,India,"टीका सबको लगाना है।
देश सुरक्षित बनाना है।

मध्यप्रदेश के सतना जिले में स्वास्थ्य कर्मियों की दस्तक। https://t.co/tNLnEj2Pvb",hi,,,2021-11-13T06:00:00Z,,,,,
1459387541321224193,mansukhmandviya,432697203,True,India,"Modi Govt is also giving Padma honors to the heroes who have remained anonymous till now
https://t.co/eH1Ki4RsxG

via NaMo App https://t.co/J62plDQPSA",en,Modi Govt is also giving Padma honors to the heroes who have remained anonymous till now NaMo App,,2021-11-13T05:00:00Z,,,,['https://t.co/eH1Ki4RsxG'],
1459380216925589511,mansukhmandviya,432697203,True,India,RT @naqvimukhtar: https://t.co/AIFA7JvAHk,und,,['naqvimukhtar'],2021-11-13T05:00:00Z,,,,['https://t.co/AIFA7JvAHk'],
1459380106439192580,mansukhmandviya,432697203,True,India,RT @BJP4India: मोदी सरकार के सुशासन और सबका साथ-सबका विकास-सबका विश्वास-सबका प्रयास की नीति से आ रहा है देश के हर वर्ग के जीवन में सकारात्म…,hi,,['BJP4India'],2021-11-13T05:00:00Z,,,: - - -,,
1459375465005649925,mansukhmandviya,432697203,True,India,"RT @narendramodi: I want to hear from you on possible themes and topics for this month’s #MannKiBaat, which will take place on the 28th. Co…",en,": I want to hear from you on possible themes and topics for this months , which will take place on the th. Co",['narendramodi'],2021-11-13T04:00:00Z,['MannKiBaat'],,,,
1459375425566613505,mansukhmandviya,432697203,True,India,"RT @narendramodi: Shri Biren Kumar Basak belongs to Nadia in West Bengal. He is a reputed weaver, who depicts different aspects of Indian h…",en,": Shri Biren Kumar Basak belongs to Nadia in West Bengal. He is a reputed weaver, who depicts different aspects of Indian h",['narendramodi'],2021-11-13T04:00:00Z,,,,,
1459134318777810949,mansukhmandviya,432697203,True,India,"Giving a new lease of life to tourism in J&amp;K! 

Kashmir gets Asia's first open-air floating cinema launched at Dal Lake, enhancing the appeal of the beautiful valley. https://t.co/DcWGUhdd9T",en,"Giving a new lease of life to tourism in J&amp;K! Kashmir gets Asia's first open-air floating cinema launched at Dal Lake, enhancing the appeal of the beautiful valley.",,2021-11-12T12:00:00Z,,,,,
1459133276166057988,mansukhmandviya,432697203,True,India,RT @ANINewsUP: #WATCH | Lucknow: Union Health Minister Mansukh Mandaviya asks a villager in Natkur if everyone in his family has been vacci…,en,: | Lucknow: Union Health Minister Mansukh Mandaviya asks a villager in Natkur if everyone in his family has been vacci,['ANINewsUP'],2021-11-12T12:00:00Z,['WATCH'],,,,
1459133068300599299,mansukhmandviya,432697203,True,India,"RT @ANINewsUP: Lucknow | In Natkur, one of the village women hadn't taken the vaccine shot, so we encouraged her and she did take the jab t…",en,": Lucknow | In Natkur, one of the village women hadn't taken the vaccine shot, so we encouraged her and she did take the jab t",['ANINewsUP'],2021-11-12T12:00:00Z,,,,,
1459112435860738048,mansukhmandviya,432697203,True,India,"लखनऊ के पास वैक्सिनेशन सेंटर का निरीक्षण किया। वहां स्वास्थ्य कर्मियों से मुलाक़ात की एवं सफलता से टीकाकरण कार्यक्रम को चलाने के लिए उनका अभिन्दन किया।

साथ ही नटकुर गांव में #HarGharDastak अभियान के तहत दस्तक दी और ग्रामवासियों को टीका लगवाने के लिए प्रेरित किया। https://t.co/K9WUrHj19t",hi,,,2021-11-12T11:00:00Z,['HarGharDastak'],,,,
1459107823883718657,mansukhmandviya,432697203,True,India,"प्रधानमंत्री @NarendraModi जी ने मंत्र दिया #Vocal4Local, ये मंत्र देश और दुनिया में हमारे हुनर को प्रसिद्ध करके, हमारे कारीगरों, शिल्पकारों की आय का माध्यम बनें इसके लिए ये हुनर हाट है। https://t.co/G3OfOnlsEG",hi,,['narendramodi'],2021-11-12T11:00:00Z,['Vocal4Local'],,", , ,",,
1459071189461221379,mansukhmandviya,432697203,True,India,"आज लखनऊ, उत्तर प्रदेश में केंद्रीय मंत्री @NaqviMukhtar जी के साथ 32वें हुनर हाट का उद्घाटन किया।

PM @NarendraModi जी के #Vocal4Local के आह्वान के लिए हुनर हाट बेहतरीन पहल है। आप भी यहाँ ज़रूर जाएँ और हमारे शिल्पकारों व बुनकरों की वस्तुओं की ख़रीदारी करें। https://t.co/ei1keFZRcU",hi,,"['naqvimukhtar', 'narendramodi']",2021-11-12T08:00:00Z,['Vocal4Local'],,", PM",,
1459063486965858324,mansukhmandviya,432697203,True,India,"आज केंद्रीय पेट्रोकेम‍िकल्स इंजीन‍ियर‍िंग एवं तकनीकी संस्थान (CIPET), लखनऊ में छात्रों के साथ बातचीत की। कौशल विकास, उद्योग जगत के साथ आपसी सहयोग और शोध में CIPET ने अपनी विशेष पहचान बनाई है।

यहां शिक्षा ग्रहण कर रहे युवाओं को भविष्य के लिए शुभकामनाएं दी। https://t.co/brtT81EC4a",hi,,,2021-11-12T08:00:00Z,,,"(CIPET), , CIPET",,
1459057846973128707,mansukhmandviya,432697203,True,India,"RT @OfficeOf_MM: डॉ @MansukhMandviya जी का 32वें हुनर हाट के उद्घाटन कार्यक्रम में संबोधन

https://t.co/wP2IpzoTIS",hi,,"['OfficeOf_MM', 'mansukhmandviya']",2021-11-12T07:00:00Z,,,:,['https://t.co/wP2IpzoTIS'],
1459035670916206593,mansukhmandviya,432697203,True,India,RT @narendramodi: Speaking at the launch of two customer centric initiatives of RBI. https://t.co/Xt4HGfz1Ut,en,: Speaking at the launch of two customer centric initiatives of RBI.,['narendramodi'],2021-11-12T06:00:00Z,,,,['https://t.co/Xt4HGfz1Ut'],
1459025351594627072,mansukhmandviya,432697203,True,India,"आज मेरे लखनऊ दौरे के दौरान CIPET, लखनऊ गया और वहाँ छात्रों के साथ नाश्ता किया एवं भविष्य में देश की प्रगति में CIPET की भूमिका के बारे में चर्चा की। https://t.co/bGVig60HOV",hi,,,2021-11-12T05:00:00Z,,,"CIPET, CIPET",,
1459016560119631878,mansukhmandviya,432697203,True,India,"RT @naqvimukhtar: अवध विहार योजना ग्राउंड, लखनऊ में आयोजित 32वे #हुनरहाट का उद्घाटन कल 12 नवम्बर 2021 को केंद्रीय स्वास्थ्य एवं परिवार क…",hi,,['naqvimukhtar'],2021-11-12T05:00:00Z,['हुनरहाट'],,": ,",,
1458839767932497923,mansukhmandviya,432697203,True,India,RT @narendramodi: Dulari Devi Ji is among those who has been conferred the #PeoplesPadma. She is a talented artist who hails from Madhubani…,en,: Dulari Devi Ji is among those who has been conferred the . She is a talented artist who hails from Madhubani,['narendramodi'],2021-11-11T17:00:00Z,['PeoplesPadma'],,,,
1458839753906925574,mansukhmandviya,432697203,True,India,"RT @narendramodi: At 11 AM tomorrow, 12th November, two innovative customer centric initiatives of RBI would be launched. They are:

RBI Re…",en,": At AM tomorrow, th November, two innovative customer centric initiatives of RBI would be launched. They are:RBI Re",['narendramodi'],2021-11-11T17:00:00Z,,,,,
1458753514205708298,mansukhmandviya,432697203,True,India,"आज राज्यों व UTs के स्वास्थ्य मंत्रियों के साथ #HarGharDastak अभियान व कोरोना की रोकथाम को लेकर चर्चा हुई। 

कोरोना को हराने के लिए राज्यों एवं UTs का सहयोग महत्वपूर्ण है। मुझे पूर्ण विश्वास है की हम सब मिलकर टीकाकरण अभियान व कोरोना रोकथाम को लेकर प्रभावी तरीक़े से कार्य करेंगे। https://t.co/yvnSzqfMmm",hi,,,2021-11-11T11:00:00Z,['HarGharDastak'],,UTs UTs,,
1458692331310182401,mansukhmandviya,432697203,True,India,"प्रधानमंत्री @NarendraModi जी के प्रयासों से माता अन्नपूर्णा देवी की ऐतिहासिक मूर्ति को 100 साल बाद कनाडा से वापिस लाया गया।

माता अन्नपूर्णा की मूर्ति को काशी में पुनः प्रतिष्ठापित किया जाएगा माता अन्नपूर्णा की जय 🙏

#BringingOurGodsHome https://t.co/psOqI65LZd",hi,,['narendramodi'],2021-11-11T07:00:00Z,['BringingOurGodsHome'],['🙏'],,,
1458688138902065153,mansukhmandviya,432697203,True,India,"Sending good wishes to the Chief Minister of Nagaland, @Neiphiu_Rio ji, on his birthday.

He has been dedicatedly serving his state and the people and ushered in a new era of development in the region. May he have a long and healthy life.",en,"Sending good wishes to the Chief Minister of Nagaland, ji, on his birthday.He has been dedicatedly serving his state and the people and ushered in a new era of development in the region. May he have a long and healthy life.",['Neiphiu_Rio'],2021-11-11T07:00:00Z,,,,,
1458645889925275648,mansukhmandviya,432697203,True,India,RT @OfficeOf_MM: प्रधानमंत्री @NarendraModi जी के आह्वान #HarGharDastak को और अधिक गति देने के लिए आज डॉ @MansukhMandviya जी राज्यों एवं UT…,hi,,"['OfficeOf_MM', 'narendramodi', 'mansukhmandviya']",2021-11-11T04:00:00Z,['HarGharDastak'],,: UT,,
1458405809625264137,mansukhmandviya,432697203,True,India,भारत की संस्कृति और संस्कार का प्रतिरूप ये दो तस्वीरें! https://t.co/vSD177RJGU,hi,,,2021-11-10T12:00:00Z,,,!,,
1458402435098050562,mansukhmandviya,432697203,True,India,"Cabinet under PM @NarendraModi ji approves higher ethanol price from sugarcane-based raw materials for 2020-21.

This will ensure remunerative prices of ethanol suppliers, reduce dependency on crude oil imports &amp; benefit the environment. #CabinetDecisions

https://t.co/9LDF5DDGU7 https://t.co/iCnFmlFLx8",en,"Cabinet under PM ji approves higher ethanol price from sugarcane-based raw materials for -21.This will ensure remunerative prices of ethanol suppliers, reduce dependency on crude oil imports &amp; benefit the environment. ://",['narendramodi'],2021-11-10T12:00:00Z,['CabinetDecisions'],,,['https://t.co/9LDF5DDGU7'],
1458399319829069831,mansukhmandviya,432697203,True,India,"PM @NarendraModi जी के नेतृत्व में जूट वर्ष 2021-22 के लिये खाद्यान्न पैकेजिंग हेतु जूट बैग का इस्तेमाल अनिवार्य किया गया है।

इससे जूट की खरीद बढ़ेगी, तथा इससे पूर्वी व पूर्वोत्तर भारत के जुट उत्पादक किसानों व श्रमिकों को लाभ होगा। #CabinetDecisions 

https://t.co/AYasTfoq1v https://t.co/j6MMhGs3xl",hi,,['narendramodi'],2021-11-10T12:00:00Z,['CabinetDecisions'],,"PM -22 ,",['https://t.co/AYasTfoq1v'],
1458396157755871233,mansukhmandviya,432697203,True,India,"PM @NarendraModi जी की सरकार द्वारा कपास की खरीद में MSP Operation के लिए ₹17,408 करोड़ के समर्थन मूल्य को मंजूरी दी गई।

यह निर्णय कपास की खेती में देश को आत्मनिर्भर बनाएगा तथा लगभग 58 लाख किसानों को इसका लाभ मिलेगा। #CabinetDecisions 

https://t.co/4HGe6O6FSb https://t.co/C51v2kGzYB",hi,,['narendramodi'],2021-11-10T11:00:00Z,['CabinetDecisions'],,PM MSP Operation,['https://t.co/4HGe6O6FSb'],
1458380364028669952,mansukhmandviya,432697203,True,India,"PM @NarendraModi जी के नेतृत्व में कैबिनेट ने 15 नवंबर, भगवान बिरसा मुंडा जी की जयंती को 'जनजातीय गौरव दिवस' के रूप में मानने का निर्णय लिया है

जनजातीय समाज की सांस्कृतिक विरासत व उनके गौरवशाली इतिहास को दर्शाते हुए 15 से 22 नवंबर तक यह उत्सव मनाया जाएगा

https://t.co/1yaJZcdbOQ",hi,,['narendramodi'],2021-11-10T10:00:00Z,,,"PM , ' '",['https://t.co/1yaJZcdbOQ'],
1458375588897427458,mansukhmandviya,432697203,True,India,"घर घर टीका 
हर घर टीका  

#HarGharDastak https://t.co/tZE4e6GMWB",hi,,,2021-11-10T10:00:00Z,['HarGharDastak'],,,,
1458358821114433539,mansukhmandviya,432697203,True,India,"Congratulations India, as we administer 110 crore #COVID19 vaccinations.

This is the result of the collective spirit of scientists, Indian enterprise, health workers &amp; the resolve of the people. #SabkoVaccineMuftVaccine https://t.co/4kNBGSxY49",en,"Congratulations India, as we administer crore vaccinations.This is the result of the collective spirit of scientists, Indian enterprise, health workers &amp; the resolve of the people.",,2021-11-10T09:00:00Z,"['COVID19', 'SabkoVaccineMuftVaccine']",,,,
1458316631537381377,mansukhmandviya,432697203,True,India,"मातृभूमि के कर्मवीर! 

जानिए ऐसे कोरोना योद्धाओं को जिन्होंने कोरोना से लड़ाई में अविश्वसनीय भूमिका निभाई है। जिनके कारण देश इस लड़ाई में सफलता से आगे बढ़ रहा है। 

#MightyWarriorsofIndia https://t.co/o4gelphbsv",hi,,,2021-11-10T06:00:00Z,['MightyWarriorsofIndia'],,!,,
1458315010355040260,mansukhmandviya,432697203,True,India,RT @naqvimukhtar: #VocalForLocal की ताक़त 👍🇮🇳🙏 #Atmanirbharbharat  @PMOIndia @mansukhmandviya https://t.co/1vkyN3Ipjk,hi,,"['naqvimukhtar', 'PMOIndia', 'mansukhmandviya']",2021-11-10T06:00:00Z,"['VocalForLocal', 'Atmanirbharbharat']","['🇮🇳', '👍', '🙏']",:,,
1458301749828231178,mansukhmandviya,432697203,True,India,"Truly ‘People’s Padma’: A look at some of the most 'ordinary' people who have inspired with their extraordinary achievements
https://t.co/4eehVsQpcI

via NaMo App https://t.co/HWYH2UzK4U",en,Truly Peoples Padma: A look at some of the most 'ordinary' people who have inspired with their extraordinary achievements NaMo App,,2021-11-10T05:00:00Z,,,,['https://t.co/4eehVsQpcI'],
1458254649136336903,mansukhmandviya,432697203,True,India,"सूर्योपासना एवं लोक आस्था के महापर्व छठ पूजा की हार्दिक शुभकामनाएं। भगवान भास्कर हम सभी की मनोकामनाओं को पूर्ण करें एवं आरोग्य व समृद्धि का वरदान दें, ऐसी कामना करता हूँ। https://t.co/ucCftRPuay",hi,,,2021-11-10T02:00:00Z,,,",",,
1458113484860788737,mansukhmandviya,432697203,True,India,RT @narendramodi: Congratulations to those who were conferred the #PeoplesPadma at the two ceremonies held today. They have made pioneering…,en,: Congratulations to those who were conferred the at the two ceremonies held today. They have made pioneering,['narendramodi'],2021-11-09T17:00:00Z,['PeoplesPadma'],,,,
1458044159617486851,mansukhmandviya,432697203,True,India,RT @DDNewsHindi: केंद्रीय स्वास्थ्य मंत्री@mansukhmandviya : 96 देशों ने भारत में बनी दोनों वैक्सीन कोवैक्सीन और कोविशिल्ड को मान्यता दी है…,hi,,"['DDNewsHindi', 'mansukhmandviya']",2021-11-09T12:00:00Z,,,: :,,
1458043746524618755,mansukhmandviya,432697203,True,India,"RT @shripadynaik: मोदी सरकार में किसान हो रहे लाभान्वित MSP पर जारी है धान की खरीद |

खरीफ मार्केटिंग सीज़न 2021-22 में अब तक खरीदा गया 180…",hi,,['shripadynaik'],2021-11-09T12:00:00Z,,,: MSP | -22,,
1458039561095823363,mansukhmandviya,432697203,True,India,"RT @OfficeOf_MM: PM @NarendraModi जी के नेतृत्व में #HarGharDastak अभियान के तहत टीकाकरण अभियान तेज गति से चल रहा है। 

96 देशों ने भारत की…",hi,,"['OfficeOf_MM', 'narendramodi']",2021-11-09T12:00:00Z,['HarGharDastak'],,: PM,,
1458036532640579588,mansukhmandviya,432697203,True,India,"Magnificent aerial view of Statue of Unity in Kevadia, standing tall as the pride of India! https://t.co/R2Jgsrq8Be",en,"Magnificent aerial view of Statue of Unity in Kevadia, standing tall as the pride of India!",,2021-11-09T12:00:00Z,,,,,
